timestamp,seq,mode,dt,meas_count,track_count,valid_count,track_ids,valid_ids,master_id,hit_streaks,time_since_updates,track_states,cmd_az,cmd_el,gimbal_ui_az,gimbal_ui_el
1779610879.197045,28,static_single,0.065567,1,1,1,1,1,1,29,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.031485,0.076072
1779610879.266907,29,static_single,0.069862,1,1,1,1,1,1,30,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.914321,0.023159
1779610879.331535,30,static_single,0.064628,1,1,1,1,1,1,31,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.928316,0.048320
1779610879.397150,31,static_single,0.065615,1,1,1,1,1,1,32,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.928316,0.048320
1779610879.467067,32,static_single,0.069917,1,1,1,1,1,1,33,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.897648,0.027138
1779610879.533222,33,static_single,0.066156,1,1,1,1,1,1,34,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.897648,0.027138
1779610879.598286,34,static_single,0.065063,1,1,1,1,1,1,35,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.964847,-0.051498
1779610879.668818,35,static_single,0.070532,1,1,1,1,1,1,36,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.954487,0.096406
1779610879.737831,36,static_single,0.069013,1,1,1,1,1,1,37,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.954487,0.096406
1779610879.800745,37,static_single,0.062914,1,1,1,1,1,1,38,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.024523,-0.050369
1779610879.866855,38,static_single,0.066109,1,1,1,1,1,1,39,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.024523,-0.050369
1779610879.933171,39,static_single,0.066316,1,1,1,1,1,1,40,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.889629,0.007199
1779610879.998380,40,static_single,0.065209,1,1,1,1,1,1,41,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.979436,0.087094
1779610880.067895,41,static_single,0.069516,1,1,1,1,1,1,42,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.979436,0.087094
1779610880.132280,42,static_single,0.064385,1,1,1,1,1,1,43,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.018174,0.066426
1779610880.198203,43,static_single,0.065923,1,1,1,1,1,1,44,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.018174,0.066426
1779610880.264093,44,static_single,0.065890,1,1,1,1,1,1,45,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.918541,-0.074021
1779610880.334495,45,static_single,0.070403,1,1,1,1,1,1,46,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.968547,0.020651
1779610880.398492,46,static_single,0.063997,1,1,1,1,1,1,47,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.968547,0.020651
1779610880.463917,47,static_single,0.065425,1,1,1,1,1,1,48,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.973624,0.008756
1779610880.538441,48,static_single,0.074523,1,1,1,1,1,1,49,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.973624,0.008756
1779610880.599679,49,static_single,0.061238,1,1,1,1,1,1,50,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.052532,-0.025943
1779610880.666465,50,static_single,0.066786,1,1,1,1,1,1,51,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.052944,0.082901
1779610880.731492,51,static_single,0.065028,1,1,1,1,1,1,52,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.052944,0.082901
1779610880.799337,52,static_single,0.067845,1,1,1,1,1,1,53,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.025003,-0.076542
1779610880.865297,53,static_single,0.065959,1,1,1,1,1,1,54,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.025003,-0.076542
1779610880.930949,54,static_single,0.065652,1,1,1,1,1,1,55,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.074999,0.040612
1779610881.001976,55,static_single,0.071027,1,1,1,1,1,1,56,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.071040,0.040008
1779610881.066904,56,static_single,0.064928,1,1,1,1,1,1,57,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.071040,0.040008
1779610881.132003,57,static_single,0.065099,1,1,1,1,1,1,58,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.124593,0.080214
1779610881.198477,58,static_single,0.066474,1,1,1,1,1,1,59,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,0.124593,0.080214
1779610881.263522,59,static_single,0.065045,1,1,1,1,1,1,60,0,"1:0.0000,0.0000,0.0000,0.0000",59.300000,0.000000,359.983947,0.025003
