[Log] stdout/stderr -> logs\20260601_192510\main_tracking_v9_20260601_192510.log
[FieldLog] enabled: C:\Users\cv1124\dym\gimbal\logs\20260601_192510
[Config] DEVICE_HEADING_DEG=180.00 (map north=0, east=90, south=180)
[Config] UI_REAL_LASER_ONLY=True
[GPS] Thread started, periodic UI updates enabled on COM8@115200, fix_timeout=5s, ui_interval=10.0s
[Init] Connecting to Gimbal at COM9...
[GT06Z] Driver Ready on COM9.
[Adapter] GT06Z 云台已连接: COM9
[GPS] GGA fix_quality=1, num_sats=11, hdop=1.5, lat=30.4082030015, lon=104.08864629616667
[LaserThread] 激光读取线程已启动
[Init] Real laser enabled on COM10
[Init] Queue gimbal initial posture: Az=59.30°, El=0.00°
[Laser] start_measurement mode=continuous
[GimbalThread] 控制线程已启动
[Net] Listening RK3588 on 8888...
=== System V9.0 (Predictive Tracking & Scheduling) Running ===
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=, meas=0, tracks=0, valid=0, master=None
[LIVE] udp=1.0/s, objs=1.0/s, last_udp=0.83s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=1.84s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=1.0/s, objs=1.0/s, last_udp=0.13s, meas=1, tracks=1, valid=1, master=20
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.14s, meas=1, tracks=1, valid=1, master=21
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.11s, meas=1, tracks=1, valid=1, master=21
[GPS] GGA fix_quality=1, num_sats=00, hdop=9999.0, lat=30.408197196333333, lon=104.08866701283333
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.11s, meas=1, tracks=1, valid=1, master=21
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.09s, meas=1, tracks=1, valid=1, master=21
[LIVE] udp=1.0/s, objs=1.0/s, last_udp=0.77s, meas=1, tracks=1, valid=1, master=21
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.09s, meas=1, tracks=1, valid=1, master=21
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.42s, meas=1, tracks=1, valid=1, master=21
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.06s, meas=1, tracks=1, valid=1, master=21
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.04s, meas=1, tracks=1, valid=1, master=21
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.02s, meas=1, tracks=1, valid=1, master=21
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.36s, meas=1, tracks=1, valid=1, master=21
[LIVE] udp=1.0/s, objs=1.0/s, last_udp=0.35s, meas=1, tracks=1, valid=1, master=21
[GPS] GGA fix_quality=1, num_sats=12, hdop=1.9, lat=30.408206202166667, lon=104.08867593433334
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.33s, meas=1, tracks=1, valid=1, master=21
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.32s, meas=1, tracks=1, valid=1, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=1.33s, meas=1, tracks=1, valid=1, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=2.33s, meas=1, tracks=1, valid=1, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=3.33s, meas=1, tracks=1, valid=1, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=4.33s, meas=1, tracks=1, valid=1, master=21
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.14s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=1.0/s, objs=1.0/s, last_udp=0.58s, meas=1, tracks=2, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=1.58s, meas=1, tracks=2, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=2.58s, meas=1, tracks=2, valid=0, master=21
[GPS] GGA fix_quality=1, num_sats=00, hdop=9999.0, lat=30.4082042935, lon=104.08867275383334
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=3.58s, meas=1, tracks=2, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=4.59s, meas=1, tracks=2, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=5.59s, meas=1, tracks=2, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=6.59s, meas=1, tracks=2, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=7.59s, meas=1, tracks=2, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=8.59s, meas=1, tracks=2, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=9.60s, meas=1, tracks=2, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=10.60s, meas=1, tracks=2, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=11.60s, meas=1, tracks=2, valid=0, master=21
[LIVE] udp=1.0/s, objs=1.0/s, last_udp=0.45s, meas=1, tracks=1, valid=0, master=21
[GPS] GGA fix_quality=1, num_sats=10, hdop=4.3, lat=30.408221837166668, lon=104.08870167
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=1.45s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=2.46s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=3.46s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=4.46s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=5.47s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=6.47s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=7.47s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=8.47s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=9.47s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=10.48s, meas=1, tracks=1, valid=0, master=21
[GPS] GGA fix_quality=1, num_sats=11, hdop=2.0, lat=30.4082226815, lon=104.08870015083333
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=11.48s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=12.48s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=13.49s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=14.49s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=15.49s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=16.49s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=1.0/s, objs=1.0/s, last_udp=0.20s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=1.20s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=0.0/s, objs=0.0/s, last_udp=2.20s, meas=1, tracks=1, valid=0, master=21
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.15s, meas=1, tracks=1, valid=0, master=21
[GPS] GGA fix_quality=1, num_sats=00, hdop=9999.0, lat=30.408226118833333, lon=104.0887049305
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.16s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.15s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.12s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.08s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.40s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.03s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.00s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.31s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.27s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.60s, meas=1, tracks=1, valid=1, master=26
[GPS] GGA fix_quality=1, num_sats=12, hdop=1.5, lat=30.40823710966667, lon=104.088702173
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.23s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.20s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.16s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.14s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.10s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.06s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.03s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.00s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.31s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.27s, meas=1, tracks=1, valid=1, master=26
[GPS] GGA fix_quality=1, num_sats=13, hdop=1.4, lat=30.408234545833334, lon=104.08870338783333
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.24s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.20s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.19s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.18s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=4.0/s, last_udp=0.16s, meas=2, tracks=2, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.12s, meas=1, tracks=2, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.09s, meas=1, tracks=2, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.05s, meas=1, tracks=2, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.03s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.33s, meas=1, tracks=1, valid=1, master=26
[GPS] GGA fix_quality=1, num_sats=11, hdop=1.4, lat=30.408239063666667, lon=104.088709182
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.30s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.27s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.22s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.19s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.16s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.13s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.09s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.06s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.02s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.33s, meas=1, tracks=1, valid=1, master=26
[GPS] GGA fix_quality=1, num_sats=13, hdop=1.4, lat=30.408240216833335, lon=104.08870926683333
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.31s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.27s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.28s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.28s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.25s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.21s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.17s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=4.0/s, last_udp=0.17s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.13s, meas=1, tracks=2, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.10s, meas=1, tracks=2, valid=1, master=26
[GPS] GGA fix_quality=1, num_sats=13, hdop=1.4, lat=30.408242796333333, lon=104.08870747866666
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.13s, meas=1, tracks=2, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.14s, meas=1, tracks=2, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.11s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.05s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.02s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.02s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.33s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.31s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.27s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.26s, meas=1, tracks=1, valid=1, master=26
[GPS] GGA fix_quality=1, num_sats=13, hdop=1.3, lat=30.408239084333335, lon=104.0887080325
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.24s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.24s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.23s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.29s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.29s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.29s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.27s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.28s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.26s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.28s, meas=1, tracks=1, valid=1, master=26
[GPS] GGA fix_quality=1, num_sats=13, hdop=1.4, lat=30.408246364, lon=104.08870972433333
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.27s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.26s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.25s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.24s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.23s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.22s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.21s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.20s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.19s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.18s, meas=1, tracks=1, valid=1, master=26
[GPS] GGA fix_quality=1, num_sats=12, hdop=1.4, lat=30.408244266833332, lon=104.0887100655
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.17s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.16s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.15s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.17s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.16s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.16s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.13s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.13s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.12s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.11s, meas=1, tracks=1, valid=1, master=26
[GPS] GGA fix_quality=1, num_sats=13, hdop=1.4, lat=30.408237509333333, lon=104.08872574333333
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.09s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.09s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.09s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.08s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.06s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.06s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.04s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.37s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.02s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.03s, meas=1, tracks=1, valid=1, master=26
[GPS] GGA fix_quality=1, num_sats=12, hdop=1.4, lat=30.408257138833335, lon=104.08873769116667
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.05s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.05s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.04s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.03s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=3.0/s, objs=3.0/s, last_udp=0.03s, meas=1, tracks=1, valid=1, master=26
[LIVE] udp=2.0/s, objs=2.0/s, last_udp=0.02s, meas=1, tracks=1, valid=1, master=26
