t,visible_targets,track_count,master_track_id,truth_az,truth_el,gimbal_ui_az,gimbal_el,err_az,err_el,err_total
4.4,1,1,1,357.54,28.82,357.5,28.8,0.040000000000020464,0.019999999999999574,0.044721359550013905
4.45,1,1,1,357.5575,28.8225,357.5,28.8,0.05750000000000455,0.022500000000000853,0.06174544517614689
4.5,1,1,1,357.575,28.825000000000003,357.5,28.8,0.07499999999998863,0.02500000000000213,0.07905694150419937
4.55,1,1,1,357.5925,28.8275,357.5,28.8,0.09249999999997272,0.027499999999999858,0.09650129532806771
4.6000000000000005,1,1,1,357.61,28.830000000000002,357.5,28.8,0.11000000000001364,0.030000000000001137,0.11401754250992725
4.65,1,1,1,357.6275,28.832500000000003,357.5,28.8,0.12749999999999773,0.032500000000002416,0.13157697366940607
4.7,1,1,1,357.645,28.835,357.5,28.8,0.1449999999999818,0.03500000000000014,0.14916433890174532
4.75,1,1,1,357.6625,28.837500000000002,357.7,28.8,0.037499999999965894,0.03750000000000142,0.05303300858896795
4.800000000000001,1,1,1,357.68,28.84,357.7,28.8,0.01999999999998181,0.03999999999999915,0.0447213595499869
4.8500000000000005,1,1,1,357.6975,28.8425,357.7,28.8,0.0024999999999977263,0.042500000000000426,0.0425734659148163
4.9,1,1,1,357.715,28.845000000000002,357.7,28.8,0.014999999999986358,0.045000000000001705,0.04743416490252299
4.95,1,1,1,357.7325,28.8475,357.7,28.8,0.032500000000027285,0.04749999999999943,0.05755432216612163
5.0,1,1,1,357.75,28.85,357.7,28.8,0.05000000000001137,0.05000000000000071,0.0707106781186633
5.050000000000001,1,1,1,357.7675,28.852500000000003,357.7,28.8,0.06749999999999545,0.05250000000000199,0.08551315688243298
5.1000000000000005,1,1,1,357.785,28.855,357.7,28.8,0.08500000000003638,0.054999999999999716,0.10124228365661332
5.15,1,1,1,357.8025,28.8575,357.7,28.8,0.10250000000002046,0.057500000000000995,0.11752659273544992
5.2,1,1,1,357.82,28.860000000000003,357.7,28.8,0.12000000000000455,0.060000000000002274,0.13416407864999247
5.25,1,1,1,357.8375,28.8625,357.7,28.8,0.13749999999998863,0.0625,0.1510380746699218
5.300000000000001,1,1,1,357.855,28.865000000000002,357.7,28.8,0.15500000000002956,0.06500000000000128,0.16807736313974386
5.3500000000000005,1,1,1,357.8725,28.8675,357.9,28.900000000000002,0.02749999999997499,0.032500000000002416,0.04257346591480169
5.4,1,1,1,357.89,28.87,357.9,28.900000000000002,0.009999999999990905,0.030000000000001137,0.031622776601681994
5.45,1,1,1,357.9075,28.872500000000002,357.9,28.900000000000002,0.007500000000050022,0.027499999999999858,0.028504385627491476
5.5,1,1,1,357.925,28.875,357.9,28.900000000000002,0.025000000000034106,0.02500000000000213,0.035355339059353
5.550000000000001,1,1,1,357.9425,28.8775,357.9,28.900000000000002,0.04250000000001819,0.022500000000000853,0.04808846015419484
5.6000000000000005,1,1,1,357.96,28.880000000000003,357.9,28.900000000000002,0.060000000000002274,0.019999999999999574,0.06324555320336961
5.65,1,1,1,357.9775,28.8825,357.9,28.900000000000002,0.0775000000000432,0.017500000000001847,0.07945124291039607
5.7,1,1,1,357.995,28.885,357.9,28.900000000000002,0.09500000000002728,0.015000000000000568,0.09617692030838376
